age,study_hours_per_day,deep_work_sessions,assignment_completion_rate,attendance_percentage,social_media_hours,doomscrolling_before_sleep,notification_distractions,ai_tool_usage_hours,gaming_hours,stress_level,motivation_level,focus_score,procrastination_index,sleep_hours,caffeine_intake,physical_activity_hours,internet_quality,family_support,financial_stress,productivity_after_midnight,revision_efficiency,burnout_risk,consistency_score,final_exam_score,gender_Male,city_type_Semi-Urban,city_type_Urban,mental_state_Burnout,mental_state_Distracted,mental_state_Focused,learning_style_Practical,learning_style_Reading,learning_style_Visual,career_goal_Business,career_goal_Engineering,career_goal_Medical,career_goal_Research
16,4.2,5,64,79,0.0,1,113,0.1,2.2,6,1,4.0,5,5.0,2,0.5,9,2,1,7,7,5,2,57,1,1,0,0,1,0,0,0,1,0,0,1,0
23,4.0,7,60,92,4.0,1,72,0.7,2.4,2,3,5.0,10,6.6,1,0.0,1,1,5,6,1,6,5,38,1,0,1,0,0,0,1,0,0,0,0,1,0
22,3.2,3,57,84,3.5,1,19,2.7,0.6,1,4,8.0,3,4.6,7,0.5,8,1,1,2,8,10,1,50,0,1,0,0,0,0,0,0,1,1,0,0,0
20,5.0,4,54,92,2.4,0,56,1.9,2.3,5,5,1.0,6,7.1,4,1.6,10,6,3,1,7,10,5,66,0,1,0,0,0,0,0,0,1,0,1,0,0
19,4.2,6,58,77,4.6,1,19,2.1,3.2,3,9,8.0,4,6.8,7,1.1,6,8,10,7,9,7,1,79,1,1,0,0,0,1,0,0,1,0,0,0,0
16,3.4,4,59,85,1.6,0,46,2.2,1.6,8,3,6.0,9,5.0,7,1.9,5,7,2,6,2,3,1,12,1,0,1,1,0,0,0,0,1,0,1,0,0
17,2.1,6,68,89,0.0,1,20,1.7,3.0,9,2,2.0,8,8.2,7,2.0,6,3,9,8,10,6,1,43,0,0,0,1,0,0,1,0,0,0,0,0,1
22,5.4,0,77,53,5.8,0,79,1.8,1.5,10,4,10.0,6,6.7,3,0.5,9,7,7,5,7,9,10,70,1,0,1,0,1,0,1,0,0,0,0,0,0
19,4.5,3,42,72,3.6,0,8,0.6,1.9,9,6,10.0,9,8.8,5,1.8,9,9,9,3,10,10,10,37,0,0,0,1,0,0,1,0,0,0,1,0,0
19,6.8,7,58,95,3.5,1,29,1.6,0.0,8,5,6.0,5,7.1,1,1.3,5,2,6,2,4,1,4,57,0,0,1,0,0,0,0,0,0,0,0,0,0
22,3.0,1,95,74,3.7,0,90,1.9,1.5,1,3,2.0,4,5.4,4,0.4,4,7,8,8,8,9,1,43,0,0,1,0,0,1,0,0,1,0,1,0,0
21,2.4,0,91,94,1.0,1,53,2.5,0.7,7,10,4.0,8,4.3,2,0.7,10,4,9,4,4,8,8,37,0,0,1,0,1,0,0,0,0,0,0,0,0
16,5.6,4,100,96,2.5,0,76,1.4,0.0,9,4,3.0,7,5.3,4,0.6,9,7,5,9,5,8,4,50,0,0,1,0,1,0,0,1,0,0,0,1,0
17,4.0,4,74,53,2.2,1,20,1.6,0.0,6,8,4.0,9,5.9,1,1.9,6,1,4,9,4,2,6,18,0,0,0,1,0,0,0,0,0,0,0,0,0
21,6.4,0,77,67,3.6,1,67,1.9,1.8,10,1,9.0,1,7.9,7,0.0,2,1,4,4,10,6,1,62,0,0,0,0,1,0,0,0,1,1,0,0,0
19,4.0,0,57,82,3.0,0,105,1.4,0.0,1,4,9.0,4,6.0,0,1.9,10,6,1,4,3,1,3,70,0,0,1,0,0,0,1,0,0,0,0,0,0
18,6.7,2,66,86,4.9,0,67,2.0,3.0,1,9,5.0,2,5.9,3,1.9,4,7,10,5,4,4,2,65,1,0,1,0,0,0,0,0,0,0,0,1,0
21,5.7,7,70,68,6.1,0,85,1.8,4.6,6,3,6.0,2,5.5,1,0.0,9,6,5,6,8,5,4,64,1,0,1,0,0,1,0,0,0,1,0,0,0
19,3.1,7,66,53,3.1,0,76,2.6,0.7,3,4,2.0,5,7.9,5,2.3,9,7,6,8,2,5,4,22,0,0,1,1,0,0,1,0,0,0,1,0,0
22,1.4,4,59,55,2.2,0,31,2.5,2.4,1,7,4.0,1,5.8,5,3.7,1,8,9,3,7,5,3,47,0,1,0,0,0,0,0,0,1,0,0,0,1
19,4.6,4,92,91,4.4,1,80,1.6,0.7,5,7,10.0,7,7.2,7,0.9,2,9,4,1,1,5,7,83,1,1,0,0,0,1,0,0,0,0,0,0,0
15,3.1,2,40,77,4.8,1,43,1.7,1.7,7,1,1.0,3,8.2,1,0.6,6,9,5,3,8,5,6,32,1,0,0,0,0,1,0,1,0,0,0,0,0
18,5.4,7,75,66,1.2,0,24,1.2,0.5,8,9,8.0,1,6.9,7,1.8,6,1,10,2,6,10,8,86,0,0,1,0,1,0,0,1,0,0,0,0,1
18,2.2,6,41,88,2.3,1,90,1.8,4.2,9,2,6.0,8,6.2,0,0.5,3,10,10,9,5,3,8,38,0,0,0,1,0,0,0,0,0,0,0,1,0
21,8.2,0,66,86,2.2,0,64,1.4,4.5,8,7,1.0,3,5.2,6,2.2,7,4,3,6,10,6,10,66,0,0,0,1,0,0,0,0,1,1,0,0,0
17,0.5,5,70,75,5.2,1,70,1.4,1.9,3,4,4.0,5,7.3,6,0.0,3,5,4,9,5,10,2,18,1,0,0,0,1,0,1,0,0,1,0,0,0
15,3.2,1,77,96,5.3,0,51,0.9,1.6,9,3,6.0,4,6.7,4,0.5,1,1,6,10,1,2,3,39,1,1,0,0,1,0,0,1,0,0,0,0,0
23,6.5,3,51,89,5.2,0,5,0.3,1.7,7,6,10.0,9,4.6,1,0.9,6,6,1,7,8,5,2,75,0,0,1,0,0,1,1,0,0,0,0,1,0
16,5.3,4,91,97,2.0,0,23,2.3,1.4,7,2,1.0,2,6.3,4,0.5,3,10,9,10,4,7,4,53,1,0,1,0,0,1,0,0,0,0,0,1,0
23,3.7,4,66,82,4.3,0,101,1.4,3.2,7,10,1.0,6,6.4,0,0.6,10,9,3,10,4,4,4,35,0,1,0,0,1,0,0,0,1,0,0,1,0
20,3.6,6,82,72,3.3,0,34,0.9,1.7,8,8,1.0,5,6.0,3,0.1,8,8,2,3,2,1,2,55,0,0,1,0,0,0,0,0,1,0,1,0,0
16,3.9,7,85,55,2.8,0,40,1.6,1.6,3,8,5.0,7,4.9,1,0.9,3,6,3,2,3,2,2,50,1,0,0,0,0,0,0,1,0,0,0,0,1
21,3.1,2,50,88,5.5,0,23,3.1,3.1,2,6,5.0,2,9.1,6,0.4,5,9,1,4,5,8,3,61,1,1,0,0,0,1,0,0,1,0,0,0,1
21,3.8,5,73,88,0.8,0,87,0.5,1.3,5,3,8.0,6,4.8,4,2.5,2,10,5,7,1,1,4,67,1,1,0,0,0,1,0,0,0,0,0,0,1
20,5.8,4,80,73,1.8,0,107,0.1,0.0,10,2,9.0,8,5.6,1,0.3,9,9,9,3,7,1,9,68,0,0,0,0,0,0,1,0,0,0,0,1,0
19,3.8,3,52,73,3.7,0,65,2.5,0.0,6,5,4.0,5,5.6,4,0.4,4,9,1,1,9,7,2,31,1,1,0,0,1,0,0,0,1,0,0,0,1
19,5.3,7,67,78,1.7,0,29,2.7,1.0,6,4,2.0,8,9.1,6,1.1,7,5,5,8,4,1,1,43,0,0,1,1,0,0,0,0,0,1,0,0,0
21,5.3,1,88,58,4.9,1,111,1.8,0.0,1,5,5.0,9,8.0,4,0.6,1,5,6,10,1,9,9,55,0,1,0,0,1,0,0,0,0,0,1,0,0
15,2.5,4,68,92,2.7,1,113,2.1,2.3,9,9,1.0,9,6.7,4,1.0,9,3,6,3,1,10,6,13,0,1,0,1,0,0,1,0,0,1,0,0,0
16,4.5,3,65,91,1.7,0,40,1.2,2.5,10,3,3.0,3,6.3,6,0.1,8,3,6,3,6,4,7,63,1,0,0,0,0,0,0,0,0,0,0,0,1
15,4.1,4,48,54,3.2,1,76,1.6,2.6,4,10,5.0,6,5.1,6,1.5,1,3,10,1,4,6,5,43,0,0,1,0,0,0,1,0,0,0,1,0,0
20,7.6,2,64,64,4.2,0,17,1.3,0.0,6,2,9.0,6,4.6,3,0.9,6,10,5,9,10,1,9,74,0,0,1,0,0,0,0,0,1,1,0,0,0
19,3.3,5,61,67,3.4,0,25,2.9,2.6,1,7,9.0,6,9.3,6,0.4,9,7,6,1,9,10,5,81,0,0,1,0,0,1,1,0,0,0,0,0,0
22,4.0,4,75,68,0.0,0,61,0.0,1.7,2,7,1.0,3,7.4,3,0.0,3,3,3,1,5,1,10,84,0,0,1,1,0,0,0,0,1,0,0,1,0
17,3.5,2,55,90,2.3,1,76,1.3,3.2,5,3,5.0,5,6.5,6,1.0,7,1,5,2,10,6,7,52,0,0,0,0,0,1,0,1,0,0,0,0,1
17,7.2,0,43,100,2.3,1,38,1.5,2.3,9,2,6.0,7,6.5,5,0.7,10,10,9,8,8,8,9,77,1,1,0,0,1,0,1,0,0,0,0,0,1
16,5.1,1,72,77,2.4,0,67,2.5,1.0,3,8,6.0,7,7.4,1,0.0,3,3,4,10,7,10,6,70,0,0,0,0,0,0,0,0,0,0,0,0,1
18,4.8,1,82,60,3.3,0,77,2.0,0.3,7,3,4.0,6,6.7,4,0.9,5,4,5,10,9,7,1,45,1,0,1,0,0,0,1,0,0,0,0,0,1
17,2.4,5,42,68,1.9,0,99,2.1,0.5,7,5,6.0,8,6.6,0,0.8,10,6,7,3,4,6,7,51,0,0,1,0,0,1,1,0,0,1,0,0,0
16,3.4,3,70,88,4.1,1,111,0.5,1.8,2,7,7.0,1,6.9,2,1.6,5,3,9,9,7,9,2,72,1,1,0,0,0,1,0,1,0,0,1,0,0
22,3.4,0,90,81,1.8,1,92,0.1,0.6,10,8,7.0,2,7.5,7,2.2,7,1,3,1,6,4,1,64,1,0,1,1,0,0,0,1,0,0,1,0,0
16,5.1,4,62,93,3.0,0,34,1.5,1.5,7,6,9.0,1,7.0,4,2.6,5,3,7,2,8,9,6,72,1,0,0,0,0,0,1,0,0,0,1,0,0
23,4.9,1,44,69,4.1,0,80,2.8,1.7,6,4,3.0,1,8.4,3,1.3,6,4,4,8,8,3,7,57,0,0,1,0,1,0,0,1,0,0,0,0,0
17,5.4,1,68,52,1.3,0,38,2.2,2.2,7,1,8.0,10,6.3,2,0.0,5,10,6,2,3,8,8,41,1,1,0,0,1,0,0,1,0,0,0,1,0
15,5.1,3,65,54,5.2,1,37,2.4,0.9,1,4,1.0,9,6.9,1,0.0,10,5,1,3,1,10,8,20,1,0,1,0,0,0,0,0,0,0,0,0,1
23,5.3,7,45,65,1.1,0,80,1.9,1.4,10,3,8.0,1,6.7,7,0.9,7,10,7,10,1,3,7,62,0,1,0,1,0,0,0,1,0,0,1,0,0
19,5.0,4,62,50,1.3,0,78,1.2,2.8,4,3,3.0,3,5.7,4,0.2,10,5,5,4,3,3,2,48,1,0,1,1,0,0,0,0,0,0,0,1,0
20,4.4,1,73,87,2.3,0,70,0.5,3.3,7,6,5.0,6,7.6,7,0.0,5,1,4,9,8,3,5,76,1,1,0,0,0,1,0,0,1,0,0,1,0
19,3.3,6,89,73,0.6,0,44,1.0,1.4,6,10,1.0,7,6.7,4,0.2,7,10,9,1,9,5,6,72,0,0,0,1,0,0,0,0,1,0,1,0,0
16,6.3,3,94,53,1.8,1,91,0.8,2.9,6,7,8.0,1,8.6,6,0.4,6,4,7,10,2,6,5,85,1,0,0,0,0,1,0,0,0,0,1,0,0
21,3.8,6,82,71,1.3,0,91,1.7,0.8,10,8,8.0,7,5.7,1,1.2,1,10,7,6,5,5,9,56,1,1,0,1,0,0,0,0,1,0,0,0,1
17,1.8,6,59,54,2.9,1,21,1.6,4.0,2,1,8.0,9,7.4,1,1.9,6,2,5,4,8,8,5,45,1,0,0,0,0,0,0,0,1,0,0,1,0
20,5.7,1,67,100,1.4,0,77,0.8,1.5,6,4,6.0,10,7.4,7,0.0,6,1,1,3,2,1,1,44,0,1,0,0,1,0,0,0,1,0,0,0,0
21,2.7,6,47,52,2.7,0,96,1.5,1.6,9,3,7.0,1,8.3,7,1.1,5,4,7,7,8,5,5,56,0,0,1,0,0,1,1,0,0,0,1,0,0
15,7.8,1,44,74,1.2,0,101,1.7,2.9,1,7,6.0,9,7.5,5,1.6,6,5,9,7,9,5,4,68,1,0,1,0,1,0,1,0,0,1,0,0,0
17,4.4,7,55,98,4.7,1,58,2.0,0.2,6,10,9.0,6,6.7,5,1.6,5,1,3,10,5,7,8,53,1,0,0,1,0,0,0,0,1,0,0,0,1
16,3.2,0,51,85,1.6,0,96,1.9,4.2,6,3,5.0,1,6.9,3,1.8,2,10,7,9,1,4,7,57,0,0,0,0,1,0,1,0,0,0,0,0,1
17,7.0,4,56,63,3.8,0,47,2.8,0.5,5,8,2.0,10,6.5,7,1.8,8,3,8,6,2,6,5,25,1,0,0,1,0,0,0,1,0,1,0,0,0
17,4.0,0,78,77,3.1,1,21,1.0,3.7,4,5,2.0,5,7.9,2,0.5,5,6,6,9,4,5,6,61,1,0,1,0,0,1,0,0,0,0,0,1,0
17,2.5,5,81,53,3.1,1,68,0.5,2.0,10,10,10.0,10,5.0,5,0.8,7,2,3,2,8,4,10,69,1,0,1,0,0,0,0,1,0,0,0,0,1
22,5.1,0,87,83,2.5,0,45,2.0,1.4,5,2,10.0,5,6.2,2,1.3,6,3,9,3,2,9,8,62,1,1,0,0,0,1,0,1,0,0,0,1,0
16,4.7,4,91,61,0.6,0,10,2.1,0.9,9,5,10.0,8,4.6,7,2.0,7,6,3,10,3,2,3,70,0,0,0,0,0,1,0,0,0,0,0,1,0
15,3.7,4,90,54,3.3,0,116,1.2,0.8,5,6,5.0,10,5.5,2,1.6,2,6,3,4,6,6,2,40,1,0,1,0,0,0,1,0,0,1,0,0,0
23,6.5,1,58,58,6.2,1,49,2.7,3.2,9,6,6.0,3,5.7,4,0.6,10,9,9,1,8,9,5,28,0,0,0,1,0,0,0,1,0,0,0,0,1
18,5.5,2,93,90,4.1,1,109,0.4,0.1,4,5,7.0,7,7.3,4,1.6,1,9,9,7,6,5,5,71,1,0,0,0,0,1,0,0,0,0,0,0,0
16,4.4,7,95,75,1.8,0,14,1.9,1.8,4,3,9.0,8,7.7,1,0.5,8,3,10,6,5,8,9,66,0,0,0,1,0,0,0,0,1,0,0,1,0
20,4.1,7,77,93,5.7,1,21,3.1,4.2,5,3,8.0,9,7.2,1,0.0,6,8,2,9,9,4,4,59,1,0,0,0,1,0,0,0,0,0,1,0,0
16,3.3,6,50,76,4.3,1,91,0.7,1.5,8,3,7.0,1,6.2,7,0.5,7,5,8,8,9,6,4,60,0,0,1,0,0,1,0,0,1,0,0,0,0
22,2.5,5,96,83,1.7,0,19,3.2,1.8,4,4,7.0,5,5.8,4,0.7,3,2,7,7,5,4,2,50,1,1,0,0,0,0,1,0,0,1,0,0,0
18,1.8,5,59,69,3.3,1,45,2.5,1.8,10,7,5.0,6,6.1,5,0.5,10,4,5,4,1,10,6,31,1,1,0,0,1,0,0,0,1,1,0,0,0
20,5.0,4,93,69,4.3,0,111,2.3,2.4,8,9,7.0,2,4.9,2,0.6,5,10,7,5,2,4,5,64,1,0,1,1,0,0,0,0,0,1,0,0,0
17,4.5,0,82,67,1.9,1,111,1.2,0.6,1,1,10.0,8,5.6,1,1.6,2,3,10,1,3,5,3,60,0,0,0,0,1,0,0,0,0,0,1,0,0
20,5.4,1,56,59,4.4,0,65,0.9,2.6,8,7,2.0,8,6.3,4,1.0,5,3,9,4,10,2,4,41,1,0,0,0,1,0,0,0,0,0,0,1,0
15,3.0,4,63,64,5.7,0,37,1.0,0.1,1,1,2.0,4,6.9,1,1.2,9,8,10,9,1,5,4,25,0,1,0,1,0,0,0,0,1,0,0,1,0
23,3.9,1,92,90,1.0,0,86,1.1,1.3,8,7,10.0,10,5.5,1,0.6,9,10,10,10,10,3,3,71,0,0,0,0,0,0,1,0,0,0,1,0,0
17,1.3,3,84,99,2.6,0,21,1.9,2.4,1,7,9.0,10,6.5,6,1.5,8,7,3,3,3,2,4,50,1,0,1,0,0,0,1,0,0,0,0,0,1
21,4.9,3,70,66,5.2,1,105,3.7,1.7,8,10,8.0,4,5.4,2,0.1,4,2,2,3,1,8,6,42,0,1,0,0,1,0,0,0,1,0,1,0,0
20,5.6,6,94,74,3.5,0,74,3.2,3.7,2,8,4.0,9,8.1,3,3.4,10,5,4,6,1,3,7,70,1,1,0,0,1,0,0,0,1,1,0,0,0
23,6.4,0,92,81,1.7,1,70,2.7,1.5,6,10,5.0,2,6.6,6,0.5,9,7,1,6,7,6,10,82,0,0,1,0,1,0,1,0,0,1,0,0,0
20,6.8,7,77,62,0.7,0,23,1.9,0.8,6,3,1.0,7,3.8,1,0.0,10,9,5,1,10,6,10,69,0,0,1,0,1,0,0,0,0,0,1,0,0
18,5.7,5,65,69,1.0,0,10,2.1,1.8,8,7,8.0,10,7.0,5,1.4,4,1,3,5,10,8,2,65,0,0,0,0,0,0,0,0,0,0,0,1,0
15,0.5,5,73,53,4.6,0,111,2.1,5.1,5,1,8.0,10,5.8,7,2.4,4,7,9,3,1,10,1,4,1,0,1,0,1,0,0,1,0,1,0,0,0
20,4.9,2,46,58,3.9,0,108,0.5,2.1,8,2,7.0,10,4.4,5,0.3,8,1,8,1,3,9,4,28,1,0,0,0,0,1,1,0,0,0,0,0,1
16,4.2,4,94,72,4.8,1,52,1.1,1.6,3,3,10.0,8,4.5,0,2.0,8,2,8,5,6,10,4,44,0,0,1,0,0,1,0,0,1,0,1,0,0
23,3.1,6,95,90,2.4,1,117,1.4,3.6,4,7,5.0,1,6.6,2,0.0,6,6,7,10,3,1,7,79,0,0,0,0,0,0,0,1,0,1,0,0,0
21,1.4,5,68,53,3.3,0,106,0.8,2.4,10,5,9.0,7,8.7,3,1.7,1,6,10,5,2,1,6,47,0,0,1,0,0,0,0,0,0,0,0,0,0
16,4.0,4,79,53,0.0,0,119,4.1,2.4,6,2,1.0,3,7.7,6,2.5,9,5,4,10,9,4,6,61,1,1,0,1,0,0,0,0,0,0,0,0,0
16,1.9,6,91,90,4.7,0,48,0.1,3.4,8,6,9.0,4,6.5,2,0.1,2,2,4,3,9,7,6,88,0,0,1,0,0,0,0,0,0,0,0,0,1
22,5.7,1,62,82,2.9,0,110,0.0,0.1,4,6,6.0,6,4.3,5,1.6,3,5,8,5,10,3,9,62,1,0,0,1,0,0,0,0,1,1,0,0,0
22,5.0,5,56,89,3.3,1,83,0.8,5.0,6,1,7.0,1,5.2,6,1.3,10,3,6,4,6,4,1,45,0,0,0,0,0,1,0,0,0,0,0,0,1
20,3.1,0,47,52,2.2,1,34,1.6,1.8,9,4,5.0,3,5.8,6,0.6,3,7,8,5,1,3,5,26,1,0,1,1,0,0,1,0,0,0,0,1,0
20,3.6,5,85,72,1.2,0,39,1.2,5.2,5,7,1.0,3,5.6,2,0.8,10,3,4,6,5,9,1,45,1,1,0,0,1,0,1,0,0,0,0,1,0
19,3.9,7,76,97,2.4,0,72,0.7,3.7,6,8,3.0,3,8.0,4,1.0,9,5,7,1,9,1,4,84,1,0,1,0,1,0,1,0,0,0,1,0,0
20,5.4,2,65,60,5.0,0,32,0.8,0.0,5,4,8.0,7,7.0,5,0.0,5,3,9,5,10,2,4,59,1,1,0,1,0,0,1,0,0,0,0,1,0
18,4.7,1,58,100,3.1,0,36,1.5,0.6,1,6,9.0,4,6.4,5,1.7,2,5,1,9,9,3,5,99,1,0,0,0,0,1,1,0,0,0,0,0,0
20,4.0,5,50,77,3.0,1,46,1.7,1.1,4,6,3.0,3,5.3,4,0.7,4,5,9,4,3,7,7,58,1,0,1,0,0,1,0,0,0,0,1,0,0
18,7.3,6,42,58,0.3,1,57,2.7,1.5,2,7,3.0,6,6.1,3,0.7,5,6,1,10,7,4,10,87,0,0,0,0,0,1,0,0,1,1,0,0,0
18,4.0,1,63,100,1.9,1,91,0.7,1.8,6,9,3.0,10,6.8,5,1.4,6,10,3,5,1,2,10,61,1,1,0,1,0,0,0,0,0,1,0,0,0
18,4.7,2,52,94,4.6,1,20,0.2,2.2,7,3,9.0,8,6.5,3,0.0,5,3,10,1,8,9,8,55,1,0,0,0,1,0,0,0,0,0,1,0,0
23,1.5,1,80,70,2.3,0,19,0.7,5.7,10,9,7.0,3,7.2,3,0.0,2,4,7,9,5,8,7,47,0,0,1,0,0,0,0,0,0,0,0,0,0
19,4.8,5,65,60,5.1,0,104,1.1,0.8,10,6,7.0,4,7.4,7,0.2,9,3,3,8,4,7,3,40,1,0,1,0,0,0,0,0,0,0,0,0,1
19,4.9,5,78,83,1.4,0,51,1.8,1.3,2,10,7.0,6,5.9,0,1.7,2,7,1,4,9,8,8,89,0,0,0,1,0,0,0,0,1,0,0,0,1
17,1.7,3,47,72,1.7,0,66,1.9,0.1,1,7,4.0,3,6.5,3,1.6,9,5,3,10,7,1,10,64,0,0,0,0,0,0,1,0,0,1,0,0,0
23,5.6,2,88,53,3.4,0,90,1.9,1.7,3,8,1.0,8,6.0,5,0.7,6,5,9,6,1,6,1,28,0,0,0,0,0,0,1,0,0,0,0,0,1
20,5.5,0,84,90,4.4,1,44,1.6,3.5,5,10,2.0,1,6.2,0,0.6,7,6,7,2,5,8,7,57,1,0,1,0,0,0,0,0,0,0,0,1,0
15,2.6,6,74,87,3.5,0,99,3.1,3.8,8,2,6.0,1,5.6,5,3.0,7,6,1,9,6,6,9,59,0,1,0,1,0,0,0,0,1,1,0,0,0
19,3.1,6,64,70,5.5,0,40,1.6,1.6,8,2,10.0,8,7.7,4,1.1,9,8,6,4,2,8,3,47,0,0,1,0,0,1,0,1,0,0,0,0,0
22,3.9,0,85,95,2.9,0,68,1.2,3.0,6,5,7.0,6,4.8,5,1.5,10,7,5,2,2,4,10,64,1,0,1,1,0,0,1,0,0,0,0,0,0
16,4.1,1,94,56,3.6,0,103,1.9,0.0,1,4,2.0,7,5.2,3,1.9,9,2,8,1,3,4,6,31,0,1,0,0,0,0,0,0,0,1,0,0,0
19,2.8,5,63,100,3.9,1,25,1.5,0.5,8,5,3.0,1,8.5,6,0.8,10,8,3,10,9,3,4,53,1,0,1,0,0,0,0,0,0,1,0,0,0
16,3.5,2,74,99,3.5,1,63,1.7,1.2,10,4,2.0,6,6.6,4,0.0,4,5,2,1,5,1,3,28,1,0,1,1,0,0,0,1,0,0,0,0,0
18,4.3,5,46,62,0.7,0,76,0.9,1.4,1,5,10.0,10,5.4,1,0.4,3,3,10,7,2,9,8,39,0,0,0,1,0,0,0,1,0,0,0,0,0
20,4.3,2,91,72,2.2,0,85,2.4,2.3,8,6,3.0,10,6.8,6,1.3,1,9,5,2,9,7,8,36,1,0,1,1,0,0,0,0,1,0,1,0,0
21,1.8,2,40,87,0.4,1,16,2.0,0.7,4,3,6.0,9,7.5,2,1.2,3,2,9,3,6,5,10,42,1,1,0,0,0,1,0,1,0,0,0,0,1
19,4.6,2,97,94,1.4,1,106,1.8,2.0,10,6,7.0,3,5.3,2,0.8,10,4,2,9,9,6,2,54,1,0,0,1,0,0,0,0,0,1,0,0,0
23,3.3,1,58,81,3.4,1,80,0.0,1.0,5,10,8.0,1,5.9,0,1.0,2,4,1,10,9,5,5,52,1,0,1,1,0,0,1,0,0,0,0,1,0
19,3.0,7,98,93,3.9,1,93,0.7,0.9,4,2,7.0,3,5.5,0,2.6,8,7,9,1,4,4,5,56,1,1,0,1,0,0,0,1,0,0,1,0,0
16,6.9,6,44,99,3.7,0,110,0.5,1.3,2,8,4.0,10,7.0,7,1.1,8,8,3,9,10,5,10,83,1,0,0,0,1,0,0,1,0,0,0,1,0
17,2.0,3,44,97,2.7,1,17,0.9,3.4,7,4,6.0,9,5.1,6,1.8,10,2,9,4,4,2,5,13,0,0,1,1,0,0,1,0,0,0,1,0,0
23,2.7,6,68,63,0.8,1,100,1.0,0.0,2,10,8.0,1,5.7,0,0.8,2,10,5,3,1,2,7,84,1,0,0,0,0,0,0,0,0,0,1,0,0
16,4.0,6,84,78,3.2,1,34,1.5,1.0,6,5,6.0,8,5.0,2,0.9,9,8,4,10,9,7,2,51,1,0,1,0,0,1,0,0,0,0,0,1,0
22,1.5,4,55,54,1.2,1,83,4.2,0.0,7,6,10.0,2,6.3,4,0.0,6,9,10,10,8,4,2,52,0,0,0,0,0,0,0,0,0,0,0,1,0
17,4.4,3,89,58,2.0,0,47,0.6,2.3,9,7,10.0,2,6.7,1,0.6,2,4,5,4,3,6,1,52,1,0,0,0,1,0,0,0,0,1,0,0,0
18,5.1,3,44,70,4.0,1,52,2.3,3.2,6,8,4.0,3,8.7,0,0.7,5,9,3,10,10,8,7,68,0,0,0,0,0,1,0,0,1,0,1,0,0
23,3.4,4,45,87,3.2,0,89,0.4,3.4,6,5,1.0,2,8.0,4,1.2,8,10,4,1,4,7,2,52,0,0,1,0,0,1,1,0,0,0,1,0,0
21,3.4,1,54,79,4.2,0,95,2.2,0.9,6,5,6.0,7,7.0,0,1.8,6,3,8,9,1,6,7,50,1,1,0,0,0,0,0,0,0,0,0,0,0
22,3.4,7,50,90,1.6,0,30,1.0,2.6,3,9,1.0,8,7.6,5,0.5,7,2,1,1,3,3,8,60,0,0,1,1,0,0,0,1,0,1,0,0,0
18,3.9,7,97,51,0.9,0,11,2.1,1.3,1,1,4.0,1,5.9,6,2.0,3,2,6,7,9,5,4,65,0,1,0,1,0,0,0,1,0,0,0,0,0
20,3.6,4,73,87,2.6,1,94,2.4,1.0,4,9,9.0,3,6.9,3,2.3,4,10,6,5,6,10,7,74,1,0,1,0,1,0,0,0,1,0,0,0,1
20,0.9,7,41,89,3.3,0,89,0.8,0.0,10,3,7.0,8,6.5,4,0.6,5,6,9,2,10,3,1,37,1,0,0,0,1,0,1,0,0,0,0,1,0
20,4.0,7,51,71,6.0,1,62,1.6,2.9,8,10,9.0,6,8.2,2,1.8,9,7,7,7,2,4,10,74,0,1,0,0,0,1,0,0,0,0,1,0,0
20,4.4,3,41,89,0.7,1,67,1.4,3.7,2,9,1.0,8,5.9,5,1.9,10,10,8,7,4,7,1,35,0,1,0,0,1,0,0,0,1,0,0,0,0
16,6.6,0,51,78,2.7,1,28,1.2,4.1,6,5,7.0,9,8.6,2,0.4,2,8,8,3,1,6,5,48,0,0,1,0,0,0,0,0,1,1,0,0,0
16,5.0,7,76,93,2.2,1,97,0.3,1.8,8,3,4.0,6,6.2,1,1.9,10,5,5,2,10,9,3,49,1,0,0,1,0,0,1,0,0,0,0,1,0
19,5.3,6,47,88,3.8,0,52,2.0,2.8,4,9,5.0,3,6.1,2,3.2,8,1,5,6,10,2,6,88,0,0,0,0,1,0,1,0,0,0,0,0,0
16,4.7,3,48,75,3.3,1,113,2.7,1.9,3,7,2.0,1,6.2,0,0.9,3,3,10,3,2,6,3,38,1,0,1,1,0,0,0,0,1,1,0,0,0
19,2.8,5,74,96,2.7,1,117,1.4,0.0,10,9,1.0,5,6.7,7,0.1,1,6,7,9,8,10,3,31,1,1,0,0,1,0,1,0,0,0,0,0,1
16,3.4,1,96,58,4.2,1,34,0.9,2.3,4,10,7.0,6,5.3,0,1.4,6,10,6,8,8,6,8,51,0,0,0,1,0,0,0,1,0,0,0,1,0
19,1.7,4,81,63,4.1,0,77,2.2,3.3,2,8,3.0,9,7.0,0,0.9,7,10,8,2,5,3,1,29,0,0,1,0,0,1,0,0,0,0,1,0,0
23,5.0,1,80,57,4.9,0,6,1.8,2.5,3,6,6.0,8,5.9,0,2.9,8,2,8,3,8,6,1,47,0,1,0,0,0,1,0,0,1,0,0,1,0
21,8.5,0,60,65,4.6,1,21,1.5,1.3,5,10,5.0,3,4.7,5,2.2,10,4,4,7,7,9,10,67,0,0,0,1,0,0,0,1,0,0,0,0,1
16,3.2,5,63,87,0.0,0,68,3.3,0.1,10,5,7.0,7,7.6,1,0.6,5,5,4,10,7,6,10,76,0,0,0,0,0,1,1,0,0,0,0,0,1
